id,ticker,periodType,periodEnd,revenue,revenueSegments,revenueSegmentsByAxis
f3fcfc1c469c42ab9c8fbe665ebb9c54,MET,QUARTERLY,2024-06-30,17823000000.0000,"{""Prepaid legal plans"": 145000000.0, ""Fee-based investment management"": 98000000.0, ""Vision fee for service arrangements"": 130000000.0, ""Administrative services-only contracts"": 69000000.0, ""Recordkeeping and administrative services (1)"": 37000000.0, ""Other revenue from service contracts from customers"": 79000000.0}","{""product"": {""Prepaid legal plans"": 145000000.0, ""Fee-based investment management"": 98000000.0, ""Vision fee for service arrangements"": 130000000.0, ""Administrative services-only contracts"": 69000000.0, ""Recordkeeping and administrative services (1)"": 37000000.0, ""Other revenue from service contracts from customers"": 79000000.0}}"
ea40653fe656483c9aed886e9853cf24,MET,QUARTERLY,2025-03-31,18569000000.0000,"{""Prepaid legal plans"": 161000000.0, ""Vision fee for service arrangements"": 154000000.0, ""Administrative services-only contracts"": 74000000.0, ""Recordkeeping and administrative services (2)"": 36000000.0, ""Institutional Client asset management fees (1)"": 77000000.0, ""Other revenue related to service contracts from customers (1) (3)"": 109000000.0}","{""product"": {""Prepaid legal plans"": 161000000.0, ""Vision fee for service arrangements"": 154000000.0, ""Administrative services-only contracts"": 74000000.0, ""Recordkeeping and administrative services (2)"": 36000000.0, ""Institutional Client asset management fees (1)"": 77000000.0, ""Other revenue related to service contracts from customers (1) (3)"": 109000000.0}, ""segment"": {""RIS"": 4597000000.0, ""Asia"": 2887000000.0, ""EMEA"": 726000000.0, ""Latin America"": 1920000000.0, ""Group Benefits"": 6745000000.0, ""MetLife Holdings"": 1769000000.0}}"
032565b1037248bc80f17a711648aa33,MET,QUARTERLY,2025-09-30,17361000000.0000,"{""Prepaid legal plans"": 160000000.0, ""Asset management fees"": 123000000.0, ""Vision fee for service arrangements"": 134000000.0, ""Administrative services-only contracts"": 72000000.0, ""Recordkeeping and administrative services (1)"": 36000000.0, ""Other revenue from service contracts from customers"": 96000000.0}","{""product"": {""Prepaid legal plans"": 160000000.0, ""Asset management fees"": 123000000.0, ""Vision fee for service arrangements"": 134000000.0, ""Administrative services-only contracts"": 72000000.0, ""Recordkeeping and administrative services (1)"": 36000000.0, ""Other revenue from service contracts from customers"": 96000000.0}, ""segment"": {""RIS"": 3352000000.0, ""Asia"": 3094000000.0, ""EMEA"": 794000000.0, ""Latin America"": 2077000000.0, ""Group Benefits"": 6627000000.0, ""MetLife Holdings"": 1754000000.0}}"
0e4e4c196bd64b85888e7ed628a5016a,MET,ANNUAL,2025-12-31,77084000000.0000,"{""ASO contracts"": 295000000.0, ""Prepaid legal plans"": 637000000.0, ""Vision fee for service arrangements"": 561000000.0, ""Recordkeeping and administrative services (2)"": 142000000.0, ""Institutional Client asset management fees (1)"": 369000000.0, ""Other revenue from service contracts from customers"": 432000000.0}","{""product"": {""ASO contracts"": 295000000.0, ""Prepaid legal plans"": 637000000.0, ""Vision fee for service arrangements"": 561000000.0, ""Recordkeeping and administrative services (2)"": 142000000.0, ""Institutional Client asset management fees (1)"": 369000000.0, ""Other revenue from service contracts from customers"": 432000000.0}}"
e7c87bfa88af4799b41235736128cc46,MET,QUARTERLY,2026-03-31,19074000000.0000,"{""Prepaid legal plans"": 176000000.0, ""Vision fee for service arrangements"": 159000000.0, ""Administrative services-only contracts"": 81000000.0, ""Recordkeeping and administrative services (2)"": 34000000.0, ""Institutional Client asset management fees (1)"": 186000000.0, ""Other revenue related to service contracts from customers (1) (3)"": 98000000.0}","{""product"": {""Prepaid legal plans"": 176000000.0, ""Vision fee for service arrangements"": 159000000.0, ""Administrative services-only contracts"": 81000000.0, ""Recordkeeping and administrative services (2)"": 34000000.0, ""Institutional Client asset management fees (1)"": 186000000.0, ""Other revenue related to service contracts from customers (1) (3)"": 98000000.0}}"
65165f460fd84b34aaa721a57ca5137f,KEY,ANNUAL,2021-12-31,7292000000.0000,"{""Consumer Bank"": 806000000.0, ""Commercial Bank"": 1017000000.0}","{""product"": {""Other noninterest income"": 9000000.0, ""Cards and payments income"": 407000000.0, ""Services charges on deposit accounts"": 337000000.0, ""Trust and investment services income"": 484000000.0, ""Investment banking and debt placement fees"": 586000000.0}, ""segment"": {""Consumer Bank"": 806000000.0, ""Commercial Bank"": 1017000000.0}}"
46cff084d8a24a30a7a1737eead37e22,KKR,QUARTERLY,2018-09-30,1129666000.0000,"{""Fee Credits"": -73904000.0, ""Incentive Fees"": 0.0, ""Consulting Fees"": 15114000.0, ""Management Fees"": 188866000.0, ""Monitoring Fees"": 20176000.0, ""Transaction Fees"": 290404000.0, ""Oil and Gas Revenue"": 12635000.0, ""Expense Reimbursement"": 38212000.0}","{""product"": {""Fee Credits"": -73904000.0, ""Incentive Fees"": 0.0, ""Consulting Fees"": 15114000.0, ""Management Fees"": 188866000.0, ""Monitoring Fees"": 20176000.0, ""Transaction Fees"": 290404000.0, ""Oil and Gas Revenue"": 12635000.0, ""Expense Reimbursement"": 38212000.0}}"
fd6c3b64c0134ccdae91dde07af4474a,KKR,QUARTERLY,2019-06-30,1179864000.0000,"{""Fee Credits"": -91862000.0, ""Incentive Fees"": 0.0, ""Consulting Fees"": 18877000.0, ""Management Fees"": 206097000.0, ""Monitoring Fees"": 26424000.0, ""Transaction Fees"": 304889000.0, ""Oil and Gas Revenue"": 12275000.0, ""Expense Reimbursement"": 42741000.0}","{""product"": {""Fee Credits"": -91862000.0, ""Incentive Fees"": 0.0, ""Consulting Fees"": 18877000.0, ""Management Fees"": 206097000.0, ""Monitoring Fees"": 26424000.0, ""Transaction Fees"": 304889000.0, ""Oil and Gas Revenue"": 12275000.0, ""Expense Reimbursement"": 42741000.0}}"
378f189103da4a8fb2edf80c1fa50866,KKR,ANNUAL,2017-12-31,3557280000.0000,"{""Fee Credits"": -257401000.0, ""Incentive Fees"": 4601000.0, ""Consulting Fees"": 42582000.0, ""Management Fees"": 700245000.0, ""Monitoring Fees"": 82238000.0, ""Transaction Fees"": 783952000.0, ""Oil and Gas Revenue"": 63460000.0, ""Expense Reimbursement"": 121927000.0}","{""product"": {""Fee Credits"": -257401000.0, ""Incentive Fees"": 4601000.0, ""Consulting Fees"": 42582000.0, ""Management Fees"": 700245000.0, ""Monitoring Fees"": 82238000.0, ""Transaction Fees"": 783952000.0, ""Oil and Gas Revenue"": 63460000.0, ""Expense Reimbursement"": 121927000.0}}"
8edbb9c794fc4ee19f1c3c8ff502df9b,KKR,ANNUAL,2019-12-31,4220900000.0000,"{""Fee Credits"": -340900000.0, ""Incentive Fees"": 0.0, ""Consulting Fees"": 69286000.0, ""Management Fees"": 824903000.0, ""Monitoring Fees"": 106289000.0, ""Transaction Fees"": 914329000.0, ""Oil and Gas Revenue"": 47153000.0, ""Expense Reimbursement"": 169415000.0}","{""product"": {""Fee Credits"": -340900000.0, ""Incentive Fees"": 0.0, ""Consulting Fees"": 69286000.0, ""Management Fees"": 824903000.0, ""Monitoring Fees"": 106289000.0, ""Transaction Fees"": 914329000.0, ""Oil and Gas Revenue"": 47153000.0, ""Expense Reimbursement"": 169415000.0}}"
219f1f4e60e64d3f8f2181d0cebbd7d1,KKR,QUARTERLY,2019-03-31,1187480000.0000,"{""Fee Credits"": -103477000.0, ""Incentive Fees"": 0.0, ""Consulting Fees"": 16528000.0, ""Management Fees"": 188408000.0, ""Monitoring Fees"": 25651000.0, ""Transaction Fees"": 188203000.0, ""Oil and Gas Revenue"": 13175000.0, ""Expense Reimbursement"": 44060000.0}","{""product"": {""Fee Credits"": -103477000.0, ""Incentive Fees"": 0.0, ""Consulting Fees"": 16528000.0, ""Management Fees"": 188408000.0, ""Monitoring Fees"": 25651000.0, ""Transaction Fees"": 188203000.0, ""Oil and Gas Revenue"": 13175000.0, ""Expense Reimbursement"": 44060000.0}}"
251226bdec9e40e2890967413fcec0bd,MTB,QUARTERLY,2023-06-30,2516000000.0000,"{""Retail Bank"": 114000000.0, ""Commercial Bank"": 64000000.0, ""Institutional Services and Wealth Management"": 198000000.0}","{""product"": {""Other"": 18000000.0, ""Trust income"": 172000000.0, ""Brokerage services income"": 25000000.0, ""Service charges on deposit accounts"": 119000000.0, ""Merchant discount and credit card interchange fees"": 42000000.0}, ""segment"": {""Retail Bank"": 114000000.0, ""Commercial Bank"": 64000000.0, ""Institutional Services and Wealth Management"": 198000000.0}}"
a37b5d0f450f466faddcb00d268c5143,MTB,QUARTERLY,2024-06-30,2789000000.0000,"{""Retail Bank"": 119000000.0, ""Commercial Bank"": 68000000.0, ""Institutional Services and Wealth Management"": 201000000.0}","{""product"": {""Other"": 18000000.0, ""Trust income"": 170000000.0, ""Brokerage services income"": 30000000.0, ""Service charges on deposit accounts"": 127000000.0, ""Merchant discount and credit card interchange fees"": 43000000.0}, ""segment"": {""Retail Bank"": 119000000.0, ""Commercial Bank"": 68000000.0, ""Institutional Services and Wealth Management"": 201000000.0}}"
5466a231305e4a16941ed5c5b196548f,MTB,QUARTERLY,2024-09-30,2785000000.0000,"{""Retail Bank"": 123000000.0, ""Commercial Bank"": 69000000.0, ""Institutional Services and Wealth Management"": 202000000.0}","{""product"": {""Other"": 19000000.0, ""Trust income"": 170000000.0, ""Brokerage services income"": 32000000.0, ""Service charges on deposit accounts"": 132000000.0, ""Merchant discount and credit card interchange fees"": 41000000.0}, ""segment"": {""Retail Bank"": 123000000.0, ""Commercial Bank"": 69000000.0, ""Institutional Services and Wealth Management"": 202000000.0}}"
62a5a57c87894bcb80bdcb9673bda816,MTB,ANNUAL,2022-12-31,8179000000.0000,"{""Retail Bank"": 431000000.0, ""Commercial Bank"": 232000000.0, ""Institutional Services and Wealth Management"": 862000000.0}","{""product"": {""Other"": 90000000.0, ""Trust income"": 741000000.0, ""Brokerage services income"": 88000000.0, ""Service charges on deposit accounts"": 447000000.0, ""Merchant discount and credit card interchange fees"": 159000000.0}, ""segment"": {""Retail Bank"": 431000000.0, ""Commercial Bank"": 232000000.0, ""Institutional Services and Wealth Management"": 862000000.0}}"
f75ece2dac4d48a49efad700bc9dd7d4,MTB,ANNUAL,2024-12-31,11026000000.0000,"{""Retail Bank"": 471000000.0, ""Commercial Bank"": 272000000.0, ""Institutional Services and Wealth Management"": 798000000.0}","{""product"": {""Other"": 69000000.0, ""Trust income"": 675000000.0, ""Brokerage services income"": 121000000.0, ""Service charges on deposit accounts"": 514000000.0, ""Merchant discount and credit card interchange fees"": 162000000.0}, ""segment"": {""Retail Bank"": 471000000.0, ""Commercial Bank"": 272000000.0, ""Institutional Services and Wealth Management"": 798000000.0}}"
1edd25c35d424c719d3c86f15d2c33d7,MTB,QUARTERLY,2024-03-31,2745000000.0000,"{""Retail Bank"": 111000000.0, ""Commercial Bank"": 68000000.0, ""Institutional Services and Wealth Management"": 188000000.0}","{""product"": {""Other"": 17000000.0, ""Trust income"": 160000000.0, ""Brokerage services income"": 29000000.0, ""Service charges on deposit accounts"": 124000000.0, ""Merchant discount and credit card interchange fees"": 37000000.0}, ""segment"": {""Retail Bank"": 111000000.0, ""Commercial Bank"": 68000000.0, ""Institutional Services and Wealth Management"": 188000000.0}}"
bab865682f5e49f6bba38591b4f9c99e,MTB,QUARTERLY,2025-06-30,2609000000.0000,"{""Retail Bank"": 129000000.0, ""Commercial Bank"": 76000000.0, ""Institutional Services and Wealth Management"": 212000000.0}","{""product"": {""Other"": 21000000.0, ""Trust income"": 182000000.0, ""Brokerage services income"": 31000000.0, ""Service charges on deposit accounts"": 137000000.0, ""Merchant discount and credit card interchange fees"": 46000000.0}, ""segment"": {""Retail Bank"": 129000000.0, ""Commercial Bank"": 76000000.0, ""Institutional Services and Wealth Management"": 212000000.0}}"
efc0b1f11f894197bba85f6491d9573c,MTB,ANNUAL,2025-12-31,10486000000.0000,"{""Retail Bank"": 501000000.0, ""Commercial Bank"": 302000000.0, ""Institutional Services and Wealth Management"": 854000000.0}","{""product"": {""Other"": 78000000.0, ""Trust income"": 724000000.0, ""Brokerage services income"": 131000000.0, ""Service charges on deposit accounts"": 551000000.0, ""Merchant discount and credit card interchange fees"": 173000000.0}, ""segment"": {""Retail Bank"": 501000000.0, ""Commercial Bank"": 302000000.0, ""Institutional Services and Wealth Management"": 854000000.0}}"
0227c7d9edd64d0daad5873fcab11205,MTB,QUARTERLY,2026-03-31,2536000000.0000,"{""Retail Bank"": 121000000.0, ""Commercial Bank"": 79000000.0, ""Institutional Services and Wealth Management"": 218000000.0}","{""product"": {""Other"": 24000000.0, ""Trust income"": 183000000.0, ""Brokerage services income"": 35000000.0, ""Service charges on deposit accounts"": 139000000.0, ""Merchant discount and credit card interchange fees"": 37000000.0}, ""segment"": {""Retail Bank"": 121000000.0, ""Commercial Bank"": 79000000.0, ""Institutional Services and Wealth Management"": 218000000.0}}"
16a2944296bb47779f8682c52b513f88,MTB,QUARTERLY,2026-06-30,2620000000.0000,"{""Retail Bank"": 133000000.0, ""Commercial Bank"": 78000000.0, ""Institutional Services and Wealth Management"": 231000000.0}","{""product"": {""Other"": 21000000.0, ""Trust income"": 197000000.0, ""Brokerage services income"": 35000000.0, ""Service charges on deposit accounts"": 144000000.0, ""Merchant discount and credit card interchange fees"": 45000000.0}, ""segment"": {""Retail Bank"": 133000000.0, ""Commercial Bank"": 78000000.0, ""Institutional Services and Wealth Management"": 231000000.0}}"
2a541434548d444da2ebfc6bfbbc9a73,KEY,ANNUAL,2022-12-31,7272000000.0000,"{""Consumer Bank"": 802000000.0, ""Commercial Bank"": 792000000.0}","{""product"": {""Other noninterest income"": 11000000.0, ""Cards and payments income"": 331000000.0, ""Services charges on deposit accounts"": 350000000.0, ""Trust and investment services income"": 472000000.0, ""Investment banking and debt placement fees"": 430000000.0}, ""segment"": {""Consumer Bank"": 802000000.0, ""Commercial Bank"": 792000000.0}}"
9f5571e2b7aa4a16af353a3b8e46a389,HBAN,ANNUAL,2020-12-31,3647000000.0000,"{""RBHPCG"": 201000000.0, ""Vehicle Finance"": 8000000.0, ""Commercial Banking"": 123000000.0, ""Consumer & Business Banking"": 551000000.0}","{""product"": {""Other income"": 43000000.0, ""Insurance income"": 97000000.0, ""Capital markets fees"": 18000000.0, ""Cards and payment processing income"": 236000000.0, ""Service charges on deposit accounts"": 301000000.0, ""Trust and investment management services"": 189000000.0}, ""segment"": {""RBHPCG"": 201000000.0, ""Vehicle Finance"": 8000000.0, ""Commercial Banking"": 123000000.0, ""Consumer & Business Banking"": 551000000.0}}"
43e926d222ef4d6ca3f064dfa193acbd,HBAN,QUARTERLY,2023-03-31,2028000000.0000,"{""Commercial Banking"": 73000000.0, ""Consumer & Regional Banking"": 304000000.0}","{""product"": {""Leasing revenue"": 14000000.0, ""Insurance income"": 19000000.0, ""Capital markets fees"": 33000000.0, ""Other noninterest income"": 59000000.0, ""Customer deposit and loan fees"": 47000000.0, ""Wealth and asset management revenue"": 80000000.0, ""Payments and cash management revenue"": 125000000.0}, ""segment"": {""Commercial Banking"": 73000000.0, ""Consumer & Regional Banking"": 304000000.0}}"
a7769354d31d4509a3bac1d1294897df,HUM,ANNUAL,2020-12-31,77155000000.0000,"{""Insurance"": 813000000.0, ""CenterWell"": 1002000000.0}","{""segment"": {""Insurance"": 813000000.0, ""CenterWell"": 1002000000.0}}"
36ac7306f99e48539caa2387c034053a,HBAN,QUARTERLY,2018-06-30,972000000.0000,"{""RBPCG"": 46000000.0, ""Vehicle Finance"": 2000000.0, ""Commercial Banking"": 23000000.0, ""Consumer & Business Banking"": 146000000.0}","{""product"": {""Other income"": 11000000.0, ""Insurance income"": 21000000.0, ""Card and payment processing income"": 52000000.0, ""Service charges on deposit accounts"": 91000000.0, ""Trust and investment management services"": 42000000.0}, ""segment"": {""RBPCG"": 46000000.0, ""Vehicle Finance"": 2000000.0, ""Commercial Banking"": 23000000.0, ""Consumer & Business Banking"": 146000000.0}}"
480dd5f3de3c488ab2d30e338c93d5f6,ECHO,QUARTERLY,2022-03-31,4820832000.0000,"{""Hughes"": 494106000.0, ""EchoStar Satellite Services segment"": 4474000.0}","{""product"": {""Total equipment revenue"": 82723000.0, ""Services and other revenue"": 418811000.0}, ""segment"": {""Hughes"": 494106000.0, ""EchoStar Satellite Services segment"": 4474000.0}, ""geography"": {""Other"": 51819000.0, ""North America"": 406843000.0, ""South and Central America"": 42872000.0}}"
d9012314f7cc4643965610320e02ef67,ECHO,QUARTERLY,2022-09-30,4581914000.0000,"{""Hughes"": 489565000.0, ""EchoStar Satellite Services segment"": 4981000.0}","{""product"": {""Total equipment revenue"": 96005000.0, ""Services and other revenue"": 401382000.0}, ""segment"": {""Hughes"": 489565000.0, ""EchoStar Satellite Services segment"": 4981000.0}, ""geography"": {""Other"": 60094000.0, ""North America"": 397003000.0, ""South and Central America"": 40290000.0}}"
c8116d775b954097a4e4abbe7d89b44c,DVN,QUARTERLY,2019-09-30,1619000000.0000,"{""Gas"": 142000000.0, ""NGL"": 151000000.0, ""Oil"": 407000000.0}","{""product"": {""Gas"": 142000000.0, ""NGL"": 151000000.0, ""Oil"": 407000000.0}}"
0990f155e7b24a6e96e4eee488e2a0d6,DVN,QUARTERLY,2019-06-30,1666000000.0000,"{""Gas"": 172000000.0, ""NGL"": 164000000.0, ""Oil"": 394000000.0}","{""product"": {""Gas"": 172000000.0, ""NGL"": 164000000.0, ""Oil"": 394000000.0}}"
f4cdae2262504dc7ac5c78456d6fa58e,MET,QUARTERLY,2023-09-30,15866000000.0000,"{""Prepaid legal plans"": 128000000.0, ""Fee-based investment management"": 103000000.0, ""Vision fee for service arrangements"": 144000000.0, ""Administrative services-only contracts"": 65000000.0, ""Recordkeeping and administrative services (1)"": 39000000.0, ""Other revenue from service contracts from customers"": 75000000.0}","{""product"": {""Prepaid legal plans"": 128000000.0, ""Fee-based investment management"": 103000000.0, ""Vision fee for service arrangements"": 144000000.0, ""Administrative services-only contracts"": 65000000.0, ""Recordkeeping and administrative services (1)"": 39000000.0, ""Other revenue from service contracts from customers"": 75000000.0}}"
